smiles,similarity_score,prediction,final_score
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,0.12048192771084337,0.92526156,0.11147729638554217
COc1ccc(-c2coc3cc(OC(C)=O)cc(OC(C)=O)c3c2=O)cc1,0.1111111111111111,1.0024945,0.11138827777777778
COC(=O)c1cc(OC)c(OC)c(OC)c1,0.1111111111111111,0.99983025,0.11109225
CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,0.10975609756097561,1.0118228,0.11105372195121951
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.10526315789473684,1.0544093,0.11099045263157896
NC(=O)CN1CC(O)CC1=O,0.10526315789473684,1.0538375,0.11093026315789473
COc1ccc2cc(CCC(C)=O)ccc2c1,0.11666666666666667,0.9494233,0.11076605166666667
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1.O,0.11428571428571428,0.9691459,0.11075953142857142
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,0.11688311688311688,0.9474991,0.11074664805194806
CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)C=CC(=O)O,0.11392405063291139,0.97185814,0.11071801594936709
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,0.16923076923076924,0.65304846,0.11051589323076924
COC1=C(O)C(=O)c2c(cc3oc(C(C)=O)c(O)c3c2O)C1=O,0.10144927536231885,1.0892082,0.11049938260869567
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.1111111111111111,0.994414,0.11049044444444445
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,0.14473684210526316,0.7631277,0.11045269342105263
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.11428571428571428,0.9660023,0.11040026285714286
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,0.1111111111111111,0.9931572,0.11035079999999999
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl,0.12162162162162163,0.9072396,0.11033995135135136
C=CC(C)(O)CCC1C(=C)CC(OC(C)=O)C2C(C)(C)CCCC12C,0.11538461538461539,0.95509326,0.11020306846153848
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2.Cl,0.1095890410958904,1.0055785,0.11020038356164383
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4O)C3=O,0.11,1.0006272,0.110068992
CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3],0.125,0.8801418,0.110017725
CC(O)(CC(=O)O)CC(=O)O,0.10638297872340426,1.0338278,0.10998168085106384
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl,0.11538461538461539,0.9530257,0.10996450384615385
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],0.1095890410958904,1.0024406,0.10985650410958903
CCC(CCC(C)C1CCC2C3CC=C4CC(OC(C)=O)CCC4(C)C3CCC12C)C(C)C,0.11627906976744186,0.94384193,0.10974906162790699
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.11428571428571428,0.96009713,0.10972538628571428
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,0.10606060606060606,1.0335371,0.10961757121212122
CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,0.10606060606060606,1.0328428,0.10954393333333334
CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2,0.11965811965811966,0.915313,0.10952463247863249
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl,0.11267605633802817,0.97160566,0.10947669408450705
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,0.10227272727272728,1.0695281,0.10938355568181819
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,0.1095890410958904,0.9980526,0.10937562739726027
NC(CSSCC(N)C(=O)O)C(=O)O,0.10204081632653061,1.0706756,0.10925261224489796
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0.1232876712328767,0.8858634,0.10921603561643835
CC(=O)OC1CC2C(C)(C)C(=O)C3OC3C2(C)C2CCC3(C)C(c4ccoc4)OC(=O)C4OC43C12C,0.10752688172043011,1.0155041,0.10919398924731183
CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+],0.11650485436893204,0.9371878,0.10918692815533981
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,0.10810810810810811,1.0097771,0.1091650918918919
CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0.10638297872340426,1.024046,0.10894106382978723
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.1044776119402985,1.0425733,0.1089255686567164
CNCC(O)c1ccc(O)cc1,0.1111111111111111,0.9803226,0.10892473333333333
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O,0.10112359550561797,1.0764867,0.10885820561797753
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(CC=C(C)C(=O)O)C4=O)C3=O,0.10784313725490197,1.0089278,0.10880593921568628
NC(CC(=O)O)C(=O)O,0.10416666666666667,1.0440423,0.10875440625000002
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl,0.11764705882352941,0.924297,0.10874082352941176
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1.O=C(O)CC(O)C(=O)O,0.10256410256410256,1.0597897,0.10869637948717949
CC(C)C(N)C(=O)O,0.10638297872340426,1.0206965,0.10858473404255319
CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0.1111111111111111,0.97695506,0.10855056222222222
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,0.11764705882352941,0.9226447,0.10854643529411764
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,0.12751677852348994,0.8509564,0.1085112187919463
O=NN(CCCl)C(=O)NC1CCCCC1,0.11666666666666667,0.92986387,0.10848411816666667
Cl.NC(Cc1ccccc1)C(=O)O,0.1111111111111111,0.9755865,0.1083985
CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0.10975609756097561,0.9873613,0.10836892317073171
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O,0.1095890410958904,0.98825604,0.10830203178082191
COc1cc(C)c(C(=O)O)c(O)c1,0.10526315789473684,1.0279135,0.10820142105263157
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)c(C)c3C=C,0.08536585365853659,1.2666073,0.10812501341463415
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CCCC1C(C)(C)OC2(CC=C(C)C(=O)O)C(=O)O)C3=O,0.10679611650485436,1.0118654,0.10806329514563107
CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,0.11267605633802817,0.9589724,0.10805322816901408
O=C([O-])CCCO.[Na+],0.10416666666666667,1.0367541,0.10799521875000001
CC(C)NCC(O)c1cc(O)cc(O)c1,0.10714285714285714,1.0077319,0.10797127499999999
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl,0.10975609756097561,0.98324054,0.10791664463414635
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,0.10666666666666667,1.0116912,0.10791372800000001
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.1,1.0772824,0.10772824000000002
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,0.1095890410958904,0.98207784,0.10762496876712328
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.10465116279069768,1.0283492,0.10761793953488373
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,0.10526315789473684,1.0218419,0.1075623052631579
COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,0.10666666666666667,1.0077163,0.10748973866666667
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.10588235294117647,1.0148848,0.10745839058823528
CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,0.10714285714285714,1.0026515,0.10742694642857142
OCC(O)CN1CCN(c2ccccc2)CC1,0.1,1.0729847,0.10729846999999999
O=[N+]([O-])OC1COC2C(O)COC12,0.10344827586206896,1.0371224,0.10728852413793104
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0.10666666666666667,1.005475,0.10725066666666666
CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,0.10606060606060606,1.0104549,0.1071694590909091
CN1C2CCC1CC(O)C2,0.10204081632653061,1.0490581,0.10704674489795919
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.109375,0.9777939,0.1069462078125
CC(=O)Oc1ccccc1C(=O)Nc1ccccc1,0.11666666666666667,0.916662,0.1069439
COC(=O)C(=C1OC(=O)C(c2ccccc2)=C1O)c1ccccc1,0.10606060606060606,1.0081381,0.10692373787878788
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,0.109375,0.97624326,0.10677660656249999
CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C,0.1044776119402985,1.021944,0.1067702686567164
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.11764705882352941,0.9061836,0.10660983529411765
COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0.10606060606060606,1.0048287,0.10657274090909091
CC(=O)OC1CCC2(C)C(CCC3(C)C2C2OC2C24OC(=O)C5(CCC(C)C(C)C52)CCC34C)C1(C)C,0.11494252873563218,0.9269608,0.1065472183908046
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.12987012987012986,0.8202467,0.10652554545454544
CC12CC(OC1=O)C1(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1C2,0.1111111111111111,0.9583548,0.10648386666666665
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,0.1111111111111111,0.9579452,0.10643835555555556
CC(C)=CCCC(C)=CCOc1ccc2ccc(=O)oc2c1,0.11267605633802817,0.94458055,0.10643161126760563
Cl.NCC(N)C(=O)O,0.10416666666666667,1.0214331,0.10639928125000002
CC1OC1P(=O)([O-])[O-].[Ca+2],0.10204081632653061,1.0421029,0.10633703061224489
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.10344827586206896,1.0277351,0.10631742413793102
COc1cc(OC)c(C(C)=O)c(O)c1C,0.10526315789473684,1.0080266,0.10610806315789473
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,0.1095890410958904,0.9681364,0.1060971397260274
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.11842105263157894,0.8956402,0.10606265526315789
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1.Cl,0.11594202898550725,0.9141324,0.1059863652173913
NC(CSCSCC(N)C(=O)O)C(=O)O,0.09803921568627451,1.0795455,0.10583779411764706
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.10344827586206896,1.0229708,0.10582456551724137
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,0.11475409836065574,0.922133,0.10581854098360656
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,0.15384615384615385,0.6875403,0.10577543076923078
CC(C=CC=C(C)C=CC(=O)C1(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C,0.1038961038961039,1.0179754,0.10576367792207794
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,0.109375,0.96669054,0.1057317778125
CCC(C(N)=O)N1CCCC1=O,0.1016949152542373,1.0396298,0.10572506440677966
NC(=O)NC1NC(=O)NC1=O,0.10909090909090909,0.9685732,0.1056625309090909
COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,0.11650485436893204,0.9063218,0.10559088932038835
Cl.NC(Cc1ccc(O)cc1)C(=O)O,0.10714285714285714,0.98544943,0.10558386749999998
Cl.NC(CS)C(=O)O,0.10204081632653061,1.0342293,0.10553360204081633
O=C(O)C=C(CC(=O)O)C(=O)O,0.1,1.0552378,0.10552378000000001
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.1,1.0551784,0.10551784
C=C(C)C1CC=C(C(=O)O)CC1,0.1016949152542373,1.0364313,0.10539979322033899
CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)O)CCC23C)C1(C)C,0.10975609756097561,0.9596487,0.10532729634146341
COc1ccc(C(C)=O)c(O)c1,0.10714285714285714,0.9827936,0.10529931428571429
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0.10679611650485436,0.98553216,0.10525100737864077
CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,0.10606060606060606,0.9922018,0.10523352424242424
CC(=O)Oc1ccccc1C(=O)O,0.10909090909090909,0.9641614,0.10518124363636362
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,0.1111111111111111,0.94502765,0.10500307222222222
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,0.1111111111111111,0.9449632,0.1049959111111111
CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C)CCC23C)C1(C)C,0.11392405063291139,0.92145205,0.10497554999999999
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0.10666666666666667,0.98356426,0.10491352106666667
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,0.10465116279069768,1.002432,0.10490567441860466
CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,0.1044776119402985,1.0035048,0.10484378507462686
C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,0.08860759493670886,1.1830614,0.10482822531645569
O=C(O)C1(O)CC(O)C(O)C(O)C1,0.09803921568627451,1.0691185,0.10481553921568629
CNC(Cc1c[nH]c2ccccc12)C(=O)O,0.1076923076923077,0.973113,0.10479678461538462
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,0.1044776119402985,1.0030091,0.10479199552238806
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.10843373493975904,0.9659661,0.10474331204819277
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O.O=S(=O)(O)O.O=S(=O)(O)O,0.12087912087912088,0.8664166,0.10473167692307692
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.10576923076923077,0.9897518,0.10468528653846153
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,0.10843373493975904,0.9647513,0.10461158674698795
CCCNC(C)C(=O)Nc1ccccc1C.Cl,0.109375,0.9563098,0.104596384375
CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)C(OC(C)=O)CC32O)C1,0.10344827586206896,1.0108969,0.10457554137931035
CC(=O)C12OC1(C)CC1C3CC=C4CC(O)CCC4(C)C3CCC12C,0.10526315789473684,0.99340993,0.10456946631578946
CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.10344827586206896,1.0106889,0.10455402413793102
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,0.15789473684210525,0.66171896,0.10448194105263157
CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],0.11267605633802817,0.9270489,0.10445621408450705
CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CC(OC(=O)CC)C2OC(=O)CC,0.10843373493975904,0.9612748,0.10423461686746988
NCC(=O)NCC(=O)O,0.1,1.0413224,0.10413224000000001
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],0.11428571428571428,0.90928286,0.10391804114285715
CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O.Cl,0.17045454545454544,0.6096276,0.10391379545454546
O=C(O)C(O)C(O)(Cc1ccc(O)cc1)C(=O)O,0.1,1.0387124,0.10387124000000002
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,0.10666666666666667,0.97365093,0.10385609920000001
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.10126582278481013,1.0242945,0.10372602531645571
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,0.09782608695652174,1.06031,0.10372597826086957
COC(=O)CC1C(C)(C)C(=O)C2CC3=C(CCC4(C)C3=CC(=O)OC4c3ccoc3)C1(C)C2=O,0.09782608695652174,1.0597745,0.10367359239130436
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,0.09523809523809523,1.0872138,0.10354417142857142
COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,0.10810810810810811,0.9577612,0.10354175135135135
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0.1044776119402985,0.99037945,0.10347247985074627
CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,0.1095890410958904,0.9434194,0.10338842739726027
Br.COC(=O)C1=CCCN(C)C1,0.1016949152542373,1.0165329,0.10337622711864408
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C2CCC2(C)C(c4ccoc4)C(=O)C4OC423)C1(C)C,0.10227272727272728,1.0106514,0.103362075
O=C(CNC(=O)c1ccc(Cl)cc1)NO,0.10344827586206896,0.9990101,0.1033458724137931
CC(O)CC(C)(C)O,0.10638297872340426,0.9705249,0.10324732978723404
CC(=O)Oc1cccc(O)c1,0.10909090909090909,0.9453614,0.10313033454545455
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0.10112359550561797,1.0198354,0.10312942247191012
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.10606060606060606,0.9723338,0.10312631212121212
COc1cc(C(C)=O)ccc1O,0.10714285714285714,0.96250105,0.10312511249999999
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0.1,1.0310723,0.10310723
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,0.1038961038961039,0.99228895,0.10309495584415584
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(OC(C)=O)C3(C)C4=CC(=O)OC(c5ccoc5)C4(C)CCC32)C1(C)C,0.10344827586206896,0.9960171,0.10303625172413793
Cl.N=C(N)NCCCC(N)C(=O)O,0.10344827586206896,0.9957889,0.10301264482758621
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0963855421686747,1.067482,0.10288983132530122
CCOc1ccccc1C(N)=O,0.10526315789473684,0.9773429,0.10287819999999999
CC1(C(=O)[O-])CCC2(C)CCC3C(=CC(=O)C4C3(C)CCC3C(C)(C)C(OC5OC(C(=O)[O-])C(OC6OC(C(=O)[O-])C(O)C(O)C6O)C(O)C5O)CCC34C)C2C1.[NH4+].[NH4+].[NH4+],0.10101010101010101,1.0175166,0.10277945454545455
CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0.1,1.0272393,0.10272393
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.10666666666666667,0.9630232,0.10272247466666667
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,0.1,1.0271393,0.10271393000000001
C[N+](C)(C)CC(=O)[O-].Cl,0.10416666666666667,0.9858622,0.10269397916666667
NC(=O)CCC(N)C(=O)O,0.09803921568627451,1.0463471,0.10258304901960784
CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O,0.1,1.0258008,0.10258008000000002
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,0.09876543209876543,1.0382097,0.10253922962962961
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1.O=S(=O)(O)O,0.1,1.0246961,0.10246961000000002
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,0.10606060606060606,0.9656321,0.10241552575757576
Cl.O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.10526315789473684,0.9722994,0.1023473052631579
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,0.10256410256410256,0.99737895,0.10229527692307692
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.10526315789473684,0.9716682,0.10228086315789472
CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.1,1.0228062,0.10228062
COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,0.10606060606060606,0.9634985,0.10218923484848486
CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,0.10294117647058823,0.99251866,0.10217103852941176
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,0.10294117647058823,0.9924977,0.10216888088235294
CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0.10112359550561797,1.0099502,0.10212979550561797
CC(=O)OC1CCC2(C)C(CC(OC(C)=O)C3(C)C4=CC(=O)OC(c5ccoc5)C4(C)CCC23)C1(C)C,0.10344827586206896,0.98725134,0.10212944896551725
O=C(OCc1ccccc1)c1ccccc1,0.1111111111111111,0.91903615,0.10211512777777777
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.10126582278481013,1.0071129,0.1019861164556962
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.10227272727272728,0.99714434,0.10198067113636364
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.0975609756097561,1.0451509,0.10196594146341464
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0.10714285714285714,0.95115185,0.10190912678571429
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0.10606060606060606,0.9605868,0.10188041818181819
CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1,0.1044776119402985,0.9746918,0.10183347164179105
O=C(O)C1C(=CCO)OC2CC(=O)N21.[LiH],0.109375,0.9309905,0.1018270859375
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,0.10294117647058823,0.9890758,0.10181662647058823
CC(=O)O[Hg]c1ccccc1,0.11320754716981132,0.89899254,0.10177274037735849
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0.11594202898550725,0.87764335,0.10175575072463769
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0.10606060606060606,0.9587982,0.10169071818181818
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,0.1,1.0168502,0.10168502
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,0.1044776119402985,0.97290987,0.10164729985074626
CCC(C(=O)[O-])C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1.[Na+],0.1111111111111111,0.91453713,0.10161523666666666
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)C=CC(=O)O,0.10256410256410256,0.9904331,0.10158288205128205
COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.0989010989010989,1.0245106,0.10132522417582417
NC(Cc1ccc(O)c(O)c1)C(=O)O,0.10344827586206896,0.9790981,0.10128601034482758
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,0.10256410256410256,0.9873065,0.10126220512820512
